指标名称,中国:GDP:不变价:当季同比,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数
2019Q1,6.30 ,0.0170 ,0.0321 ,0.0224 ,0.0028 ,0.0009 ,-0.0090 ,0.0238 ,0.0224 ,0.0820 ,6.7457 ,7.6614 ,6.7553 ,10.1764 ,1.1354 ,15.9475 ,13.8692 ,2.1746 ,3.1501 ,2.6614 ,2.7889 ,2.4111 ,"2,781.5622 ","126,833.0242 ","13,160.2792 ",1.3157 ,2.6867 ,1.7328 ,1.3025 ,96.4174 ,101.3126 ,-0.1875 ,0.3690 ,-0.3527 ,-0.2328 ,1.7992 ,"1,125.6025 ","2,156.7705 ","6,665.6579 ","50,228.2101 ",280.5046 ,1.7461 ,6.0084 ,3.2489 ,6.4560 ,-0.5421 ,-0.5942 ,1.7656 ,-15.8156 ,-67.1100 ,-22.4520 ,-27.4779 ,-15.2881 ,88.5729 ,60.7366 ,110.1548 ,"2,039.2647 ","1,245.7152 ","1,600.0000 ",206.2727 ,63.7223 ,54.9578 ,"4,243.0300 ","1,676.1713 ","7,595.9908 ","3,787.1928 ",45.0000 ,867.5177 ,"3,992.2531 ","3,944.1918 ","3,525.6820 ","2,472.6206 ",727.5093 ,796.4173 ,814.8859 ,636.3684 ,727.5093 ,901.6415 ,723.0597 ,727.5093 ,150.7255 ,"2,164.8335 ","1,411.0869 ","2,937.3518 ","1,350.2568 ",100.5942 ,100.5942 ,99.8467 ,100.5273 ,100.1563 ,93.9800 ,100.8780 ,106.7900 ,100.4600 ,94.7800 ,99.8783 ,101.6700 ,102.9938 ,99.8972 ,99.1652 ,100.0000 ,101.1110 ,112.1400 ,99.2712 ,99.9100 ,100.0183 ,100.5000 ,100.8130 ,101.3700 ,50.0000 ,107.2908 ,100.0000 ,100.1985 ,94.6017 ,99.9505 ,97.3400 ,100.9287 ,99.9400 ,100.5547 ,99.9233 ,73.9280 ,75.5810 ,81.6685 ,92.8205 ,41.9519 ,68.4171 ,,,65.6103 ,67.0133 ,53.1092 ,75.5810 ,81.6685 ,857.0627 ,66.1560 ,69.6513 ,70.6667 ,72.9292 ,85.0600 ,77.1358 ,72.7584 ,43.1205 ,39.3250 ,57.3452 ,818.3242 
2019Q2,6.00 ,0.0193 ,0.0365 ,0.0317 ,0.0066 ,-0.0027 ,0.0077 ,0.0025 ,0.0256 ,0.0638 ,6.8104 ,7.6539 ,6.8338 ,9.9275 ,1.1238 ,15.9640 ,13.5369 ,2.0025 ,3.2548 ,2.6135 ,2.3363 ,2.6469 ,"3,010.1034 ","148,733.7301 ","48,925.3050 ",1.9114 ,2.5066 ,1.6992 ,1.2849 ,97.3087 ,102.5787 ,-0.1623 ,0.3402 ,-0.3594 ,-0.2385 ,1.6407 ,"1,166.8908 ","2,136.9241 ","6,372.7640 ","48,552.6640 ",285.0405 ,1.8273 ,5.5983 ,3.2511 ,6.2112 ,-0.5555 ,-0.6162 ,1.4763 ,-51.4751 ,-26.7092 ,15.5188 ,-26.7174 ,-18.9459 ,95.7998 ,60.2415 ,123.4194 ,"2,102.8591 ","1,358.0997 ","1,600.0000 ",206.8813 ,67.1801 ,59.1982 ,"4,078.3333 ","1,487.1219 ","6,944.1398 ","3,900.0000 ",43.2581 ,927.1466 ,"4,152.6307 ","4,046.2151 ","3,638.3014 ","2,468.4792 ",801.2597 ,996.4348 ,654.7480 ,546.8570 ,801.2597 ,678.3758 ,833.3375 ,801.2597 ,149.2986 ,"2,273.0031 ","1,457.9464 ","3,207.9266 ","1,368.7658 ",100.6893 ,100.6893 ,99.5593 ,101.4335 ,100.0285 ,93.9800 ,100.7307 ,106.7900 ,100.9833 ,94.7800 ,100.2995 ,101.6700 ,102.7832 ,99.7083 ,101.4173 ,100.0113 ,101.6342 ,112.1400 ,99.4653 ,99.9100 ,100.0595 ,100.5000 ,101.5137 ,101.3700 ,50.0000 ,102.7110 ,100.0000 ,100.2642 ,94.5900 ,100.1385 ,97.3400 ,100.5693 ,99.9400 ,100.8447 ,99.9722 ,75.1152 ,74.8617 ,83.9657 ,80.7866 ,72.1310 ,76.9048 ,,78.2375 ,77.0188 ,73.0330 ,73.2293 ,74.8617 ,83.9657 ,803.5775 ,71.0592 ,74.1850 ,55.7725 ,71.2600 ,86.0970 ,86.8605 ,77.3005 ,51.5175 ,43.1117 ,66.8920 ,778.1700 
2019Q3,5.90 ,0.0200 ,0.0495 ,-0.0405 ,0.0012 ,0.0090 ,0.0022 ,0.0441 ,0.0158 ,0.0274 ,6.9908 ,7.7808 ,7.0286 ,7.3153 ,1.1113 ,15.6863 ,13.1921 ,2.3762 ,3.2114 ,2.7101 ,2.7203 ,2.5621 ,"2,924.6613 ","36,384.5914 ","100,316.9176 ",1.9923 ,2.1940 ,1.4495 ,1.2323 ,97.9964 ,106.3748 ,-0.2407 ,0.2831 ,-0.4856 ,-0.3816 ,1.2764 ,"1,194.6633 ","2,023.2625 ","6,548.6525 ","49,973.0782 ",312.4147 ,1.8466 ,3.8133 ,2.8797 ,5.5533 ,-0.5636 ,-0.7633 ,1.3545 ,-15.3467 ,-37.6915 ,-12.9799 ,-13.2368 ,-20.1913 ,97.2096 ,64.3682 ,121.6086 ,"2,017.8647 ","1,356.8152 ","1,600.0000 ",175.9870 ,61.6779 ,56.4083 ,"3,605.9462 ","1,376.1720 ","7,134.2976 ","4,009.9283 ",42.4939 ,984.7814 ,"3,933.8961 ","3,855.5520 ","3,559.1828 ","2,572.0545 ","1,092.7708 ","2,040.2834 ",681.2013 ,478.1493 ,"1,092.7708 ",887.2160 ,"1,273.9794 ","1,092.7708 ",145.7878 ,"2,288.6864 ","1,478.5545 ","3,357.4494 ","1,329.1773 ",100.4905 ,100.4905 ,100.0425 ,100.4752 ,99.9588 ,93.9800 ,100.9675 ,106.7900 ,101.2512 ,94.7800 ,100.1947 ,101.6700 ,100.5452 ,97.9720 ,102.4760 ,100.0803 ,103.3772 ,112.1400 ,99.1550 ,99.9100 ,100.0432 ,100.5000 ,100.8215 ,101.3700 ,50.0000 ,103.4985 ,100.0000 ,99.8233 ,96.3465 ,100.4007 ,97.3400 ,100.2692 ,99.9400 ,100.5138 ,98.8615 ,71.7322 ,72.2537 ,81.7655 ,82.8118 ,63.3228 ,72.9630 ,,88.3762 ,76.9580 ,74.1733 ,69.0938 ,72.2537 ,81.7655 ,821.0948 ,66.9875 ,69.6805 ,53.8818 ,69.8513 ,82.7977 ,85.6947 ,72.9877 ,51.1486 ,43.0267 ,66.5010 ,784.1608 
2019Q4,5.80 ,0.0140 ,0.0194 ,0.0313 ,0.0025 ,0.0104 ,-0.0051 ,0.0377 ,0.0141 ,0.0080 ,7.0339 ,7.7895 ,7.0401 ,8.7293 ,1.1074 ,15.4997 ,13.6740 ,2.1976 ,3.1493 ,2.6975 ,2.6850 ,2.6029 ,"2,943.7952 ","10,199.6728 ","26,395.6950 ",1.9476 ,1.9311 ,1.5256 ,1.2885 ,97.8668 ,104.7870 ,-0.1892 ,0.3565 ,-0.4979 ,-0.3444 ,1.4092 ,"1,175.2652 ","2,113.8823 ","8,816.8602 ","54,890.7373 ",321.1882 ,1.6998 ,3.3517 ,2.1247 ,5.0689 ,-0.6429 ,-0.6702 ,1.5337 ,4.5862 ,-25.3113 ,-9.3246 ,-4.0874 ,-20.4347 ,80.4098 ,61.5550 ,94.4560 ,"1,819.2661 ","1,230.1649 ","1,578.3333 ",154.8863 ,62.1539 ,56.9958 ,"4,205.3047 ","1,210.6882 ","7,322.6165 ","3,943.0108 ",42.5000 ,893.1022 ,"3,945.4391 ","3,849.0800 ","3,464.9462 ","2,555.7982 ",980.4683 ,"1,518.2263 ","1,311.2137 ",784.8781 ,980.4683 ,"1,823.9782 ","1,096.4040 ",980.4683 ,158.7875 ,"2,261.8792 ","1,479.5829 ","3,344.3963 ","1,301.9726 ",100.5257 ,100.5257 ,99.8857 ,100.6263 ,100.5963 ,93.9800 ,100.6640 ,106.7900 ,100.6730 ,94.7800 ,99.7428 ,101.6700 ,102.0667 ,99.7507 ,102.2795 ,100.4100 ,102.5777 ,112.1400 ,99.9238 ,99.9100 ,100.0825 ,100.5000 ,100.5878 ,101.3700 ,50.0000 ,104.1585 ,100.0000 ,100.1643 ,95.2090 ,100.2820 ,97.3400 ,100.5697 ,99.9400 ,100.5512 ,99.8645 ,68.6655 ,71.6752 ,80.5668 ,81.8995 ,63.8466 ,74.4444 ,78.0079 ,88.0423 ,75.0182 ,69.9572 ,66.9856 ,71.6752 ,80.5668 ,815.7861 ,65.2508 ,66.8848 ,65.7189 ,71.1699 ,83.0542 ,86.7992 ,75.1950 ,53.6358 ,42.8000 ,57.5725 ,746.3525 
2020Q1,-6.90 ,0.0059 ,0.0132 ,-0.0245 ,0.0070 ,0.0026 ,-0.0322 ,0.0110 ,0.0629 ,0.0163 ,6.9716 ,7.6916 ,6.9881 ,8.9781 ,1.1029 ,15.2291 ,12.9513 ,1.6612 ,2.6568 ,2.3447 ,2.2421 ,2.1099 ,"2,935.1765 ","13,509.6767 ","10,925.7200 ",1.4270 ,1.5381 ,1.3140 ,1.2807 ,98.3162 ,104.8859 ,-0.1742 ,0.3642 ,-0.4685 ,-0.3493 ,1.2420 ,"1,193.7997 ","2,055.8931 ","9,745.7072 ","54,268.9042 ",326.9247 ,1.4216 ,3.4800 ,1.6197 ,4.9990 ,-0.5879 ,-0.6793 ,1.1813 ,32.1915 ,8.7631 ,-26.2615 ,15.1575 ,-0.6577 ,99.2926 ,70.6710 ,125.4018 ,"1,830.8268 ","1,237.2903 ","1,500.2688 ",166.0958 ,51.6271 ,46.6418 ,"4,204.2281 ","1,296.2327 ","6,739.9258 ","3,875.2688 ",37.9992 ,914.8587 ,"3,730.6194 ","3,822.4885 ","3,307.7876 ","2,503.4432 ",733.5933 ,591.6535 ,"1,082.6718 ",726.7775 ,733.5933 ,"1,627.1600 ",606.2399 ,733.5933 ,159.1144 ,"2,178.8101 ","1,422.9631 ","3,306.4082 ","1,226.0643 ",100.8525 ,100.8525 ,100.1325 ,100.3788 ,99.6525 ,93.9800 ,100.6938 ,106.7900 ,100.9038 ,94.7800 ,99.7588 ,101.6700 ,100.3538 ,98.9188 ,100.5950 ,99.8700 ,102.6475 ,112.1400 ,99.3063 ,99.9100 ,100.0125 ,100.5000 ,100.7650 ,101.3700 ,50.0000 ,104.4913 ,100.0000 ,101.2775 ,94.6250 ,100.1288 ,97.3400 ,101.0575 ,99.9400 ,100.5538 ,99.6225 ,54.3962 ,64.4040 ,78.0165 ,81.2500 ,28.9028 ,41.3639 ,75.6972 ,53.0083 ,58.4380 ,59.7628 ,39.5850 ,64.4040 ,78.0165 ,919.3542 ,41.7292 ,42.8972 ,66.7728 ,69.5095 ,73.1137 ,77.2818 ,62.6458 ,36.0125 ,32.2450 ,63.7020 ,795.0647 
2020Q2,3.10 ,0.0095 ,0.0063 ,0.0253 ,-0.0023 ,0.0300 ,0.0325 ,0.0306 ,-0.0023 ,-0.1171 ,7.0837 ,7.7948 ,7.0968 ,7.5657 ,1.1011 ,15.5868 ,13.2078 ,1.3441 ,2.0807 ,1.7762 ,1.9639 ,1.5441 ,"2,871.4799 ","11,969.0717 ","9,730.9373 ",0.4418 ,0.6206 ,0.8449 ,1.2411 ,98.8690 ,108.1035 ,-0.1551 ,0.4975 ,-0.3514 ,-0.1858 ,0.9225 ,"1,220.5759 ","1,978.8443 ","7,405.2711 ","55,965.9432 ",323.8691 ,0.3884 ,2.6355 ,1.4744 ,3.5593 ,-0.5564 ,-0.6347 ,0.4350 ,-26.9431 ,-186.3426 ,-87.2987 ,-60.2354 ,6.8820 ,70.4350 ,49.0856 ,84.9401 ,"1,803.2655 ","1,139.6637 ","1,451.1111 ",128.7680 ,33.9296 ,29.6392 ,"2,838.5556 ","1,088.5759 ","5,529.4683 ","3,477.5806 ",27.5806 ,957.2366 ,"3,715.9404 ","3,605.0759 ","3,273.4513 ","2,341.3814 ",626.3537 ,764.2361 ,896.4433 ,862.0782 ,626.3537 ,"1,750.3359 ",639.9430 ,626.3537 ,146.6342 ,"2,058.7214 ","1,364.8611 ","3,399.3390 ","1,054.8095 ",101.0572 ,101.0572 ,100.0378 ,100.1068 ,99.8847 ,93.9800 ,101.6390 ,106.7900 ,100.1347 ,94.7800 ,100.4865 ,101.6700 ,100.4153 ,99.8692 ,101.2052 ,100.0008 ,102.6410 ,112.1400 ,99.0432 ,99.9100 ,100.0947 ,100.5000 ,101.1837 ,101.3700 ,50.0000 ,102.8043 ,100.0000 ,102.3500 ,94.5900 ,100.4412 ,97.3400 ,100.8087 ,99.9400 ,100.7060 ,99.9308 ,58.3685 ,69.5100 ,84.8145 ,81.6122 ,55.8274 ,63.4762 ,71.9875 ,69.0129 ,73.8168 ,68.6375 ,64.3588 ,69.5100 ,84.8145 ,854.8825 ,57.3595 ,62.8288 ,37.6148 ,66.6425 ,77.5933 ,71.8488 ,75.0983 ,64.6628 ,46.2000 ,74.0798 ,940.4555 
2020Q3,4.80 ,0.0097 ,0.0006 ,-0.0044 ,0.0048 ,0.0024 ,0.0418 ,-0.0037 ,0.0264 ,0.0544 ,6.9226 ,8.0848 ,6.9200 ,6.1504 ,1.1686 ,15.3760 ,12.8397 ,1.8273 ,2.5754 ,2.3419 ,2.3280 ,2.3135 ,"3,314.1344 ","10,058.6029 ","13,640.0656 ",0.1044 ,0.2528 ,1.4588 ,1.2913 ,94.0835 ,106.6803 ,-0.1410 ,0.4875 ,-0.5076 ,-0.4114 ,0.8545 ,"1,187.9930 ","2,300.3296 ","9,565.6002 ","58,748.1869 ",325.4426 ,0.2842 ,1.5900 ,0.4601 ,3.2825 ,-0.5645 ,-0.6649 ,0.3598 ,215.7081 ,88.6834 ,49.1637 ,127.5356 ,10.6836 ,71.8603 ,40.8200 ,97.1471 ,"1,960.2871 ","1,228.0075 ","1,450.0000 ",126.0585 ,43.4241 ,40.8243 ,"2,983.2007 ","1,438.0143 ","5,919.2832 ","3,453.8889 ",26.5000 ,"1,127.7728 ","3,814.8170 ","4,045.8399 ","3,471.9168 ","2,572.0143 ",861.8596 ,"1,520.3293 ",480.5047 ,399.9285 ,861.8596 ,682.6713 ,"1,001.6561 ",861.8596 ,139.7826 ,"2,244.0646 ","1,475.0117 ","3,975.9807 ","1,094.3371 ",101.8027 ,101.8027 ,100.1882 ,100.3293 ,97.4143 ,93.9800 ,102.0903 ,106.7900 ,99.9517 ,94.7800 ,100.5717 ,101.6700 ,100.1908 ,100.0000 ,102.1522 ,100.0000 ,101.3968 ,112.1400 ,100.1617 ,99.9100 ,100.3975 ,100.5000 ,100.4257 ,101.3700 ,50.0000 ,103.0680 ,100.0000 ,101.4137 ,94.5900 ,100.3255 ,97.3400 ,100.7282 ,99.9400 ,100.9228 ,99.9400 ,61.5147 ,73.9932 ,86.8650 ,82.8155 ,61.5509 ,70.7685 ,76.7818 ,73.8681 ,74.7627 ,69.3215 ,68.3340 ,73.9932 ,86.8650 ,908.3047 ,68.1112 ,72.4252 ,38.7747 ,69.7213 ,85.0017 ,73.6132 ,81.5840 ,69.3010 ,55.1417 ,70.7455 ,919.3983 
2020Q4,6.40 ,0.0588 ,0.1087 ,0.1810 ,0.0051 ,0.0956 ,0.0160 ,0.0217 ,0.0326 ,-0.0269 ,6.6307 ,7.8996 ,6.6125 ,4.5006 ,1.1920 ,14.7408 ,12.3404 ,1.7004 ,2.6139 ,2.5105 ,2.7765 ,2.7905 ,"3,341.6992 ","13,706.2403 ","7,897.2170 ",0.0455 ,0.2246 ,1.6814 ,1.3207 ,92.1950 ,105.5553 ,-0.0962 ,0.4560 ,-0.6200 ,-0.5067 ,0.9448 ,"1,118.7502 ","2,537.7933 ","11,834.1358 ","56,581.8209 ",327.3216 ,0.3193 ,1.5571 ,0.3062 ,3.1486 ,-0.6928 ,-0.7256 ,0.4139 ,98.8643 ,101.1348 ,38.7484 ,86.4359 ,56.5547 ,70.2403 ,50.6070 ,87.9437 ,"2,378.3860 ","1,421.1896 ","1,450.0000 ",121.6747 ,45.1829 ,42.6363 ,"3,503.8224 ","1,782.7041 ","5,893.6615 ","3,174.5128 ",28.9462 ,"1,166.6863 ","4,039.0625 ","4,313.0569 ","3,656.3920 ","2,728.0188 ",835.0340 ,"1,367.6179 ",433.9750 ,360.4570 ,835.0340 ,580.5932 ,980.8078 ,835.0340 ,152.2837 ,"2,338.1330 ","1,521.4336 ","4,324.8359 ","1,125.7679 ",101.2755 ,101.2755 ,99.9742 ,100.2990 ,94.4910 ,93.9800 ,101.3997 ,106.7900 ,100.4777 ,94.7800 ,100.4463 ,101.6700 ,100.5465 ,100.0000 ,101.6112 ,100.0000 ,101.3757 ,112.1400 ,100.6208 ,99.9100 ,101.3728 ,100.5000 ,99.9502 ,101.3700 ,50.0000 ,101.1905 ,100.0000 ,101.1490 ,94.5900 ,100.5077 ,97.3400 ,100.9090 ,99.9400 ,100.9260 ,99.9400 ,60.4185 ,74.7888 ,86.7978 ,90.1852 ,65.6389 ,71.5333 ,78.0634 ,74.9833 ,71.2738 ,69.5710 ,66.9778 ,74.7888 ,86.7978 ,"1,230.2723 ",67.8046 ,70.9202 ,47.8920 ,74.7920 ,83.2439 ,77.1344 ,77.6022 ,69.0740 ,51.2917 ,66.5055 ,902.0174 
2021Q1,18.70 ,0.0492 ,0.0957 ,0.1032 ,0.0002 ,0.0407 ,0.0227 ,0.0136 ,0.0666 ,0.0439 ,6.4821 ,7.8157 ,6.4799 ,6.0169 ,1.2052 ,14.8264 ,12.0312 ,1.9155 ,2.6147 ,2.3997 ,2.2622 ,2.5353 ,"3,532.2006 ","9,261.9689 ","10,192.3149 ",0.0713 ,0.2006 ,2.3055 ,1.3788 ,90.9961 ,102.6372 ,-0.1037 ,0.4080 ,-0.5747 ,-0.5212 ,1.0355 ,"1,113.9752 ","3,067.0002 ","15,518.7765 ","62,163.1225 ",323.6472 ,0.3526 ,1.3222 ,0.3462 ,3.2811 ,-0.6255 ,-0.6730 ,0.6527 ,62.0098 ,140.1320 ,6.0502 ,82.8123 ,56.2180 ,74.9532 ,48.7908 ,95.2140 ,"2,560.2865 ","1,576.4053 ","1,528.7097 ",144.5124 ,61.0170 ,57.9271 ,"4,079.5046 ","2,075.8833 ","7,059.9142 ","3,300.0384 ",47.0411 ,"1,430.5806 ","4,541.3043 ","4,867.6344 ","4,200.7527 ","3,101.5925 ","1,041.4726 ","1,722.1075 ",603.2627 ,519.9588 ,"1,041.4726 ",547.8236 ,"1,258.4694 ","1,041.4726 ",149.2550 ,"2,739.5938 ","1,734.3951 ","5,049.1766 ","1,312.1374 ",101.6683 ,101.6683 ,100.4778 ,100.8283 ,100.5740 ,93.9800 ,101.3668 ,102.9950 ,101.0538 ,94.2955 ,100.5125 ,101.6700 ,100.1373 ,100.0000 ,102.0918 ,100.0000 ,102.6630 ,108.1945 ,98.2453 ,99.8810 ,102.7838 ,100.3358 ,100.8573 ,101.3700 ,50.0000 ,101.0905 ,100.0000 ,100.5203 ,100.5123 ,101.7998 ,97.0453 ,101.3295 ,99.9738 ,101.7398 ,100.8838 ,52.4678 ,75.4706 ,84.2875 ,92.2833 ,39.2500 ,54.8214 ,83.8819 ,53.4107 ,64.2144 ,63.4182 ,57.1222 ,75.4706 ,84.2875 ,"1,960.9933 ",58.9308 ,61.0408 ,52.0275 ,76.4533 ,84.9625 ,78.7042 ,74.6092 ,51.1733 ,42.5850 ,66.6318 ,"1,100.3194 "
2021Q2,8.30 ,0.0315 ,0.0588 ,0.1052 ,-0.0013 ,0.0402 ,0.0061 ,0.0137 ,0.0287 ,0.0042 ,6.4620 ,7.7843 ,6.4596 ,9.4382 ,1.2052 ,14.5899 ,11.9619 ,1.9809 ,2.4741 ,2.2466 ,2.2655 ,2.4732 ,"3,509.6440 ","5,486.0781 ","14,951.5351 ",0.0455 ,0.1573 ,2.5441 ,1.3985 ,91.0192 ,99.4092 ,-0.1040 ,0.3748 ,-0.6006 ,-0.5087 ,1.1940 ,"1,121.4075 ","3,198.0133 ","17,095.1088 ","71,898.4753 ",315.6605 ,0.3585 ,1.5752 ,0.4386 ,3.3561 ,-0.6297 ,-0.6706 ,0.9266 ,28.0784 ,140.5954 ,-23.4179 ,79.8794 ,53.9587 ,82.7637 ,58.1263 ,104.5744 ,"2,592.6075 ","1,821.3063 ","1,579.4444 ",157.6207 ,68.8615 ,66.0608 ,"4,224.4588 ","2,449.4719 ","8,108.0108 ","3,733.6022 ",43.4000 ,"1,556.7000 ","5,263.5238 ","5,779.4301 ","5,059.4961 ","3,455.8918 ","1,476.1271 ","2,766.0177 ",611.5214 ,502.8762 ,"1,476.1271 ",552.1581 ,"1,976.6638 ","1,476.1271 ",154.5178 ,"3,003.9739 ","1,869.7461 ","5,730.5375 ","1,398.2183 ",100.7687 ,100.7687 ,101.3023 ,103.7847 ,101.6367 ,93.9800 ,99.7835 ,103.6852 ,102.7183 ,94.7618 ,103.4490 ,101.6700 ,100.4055 ,100.0000 ,101.4390 ,100.0000 ,101.8243 ,110.9768 ,98.4482 ,99.9100 ,102.1210 ,100.4967 ,100.3092 ,101.3700 ,50.0000 ,100.2943 ,100.0000 ,101.2043 ,94.7958 ,100.8712 ,97.3400 ,101.1290 ,99.9400 ,102.0660 ,101.5470 ,52.8575 ,75.9127 ,81.6442 ,84.6528 ,64.4167 ,75.3333 ,81.6752 ,70.2000 ,70.6712 ,68.2000 ,71.0647 ,75.9127 ,81.6442 ,"2,186.5412 ",62.8628 ,65.4225 ,47.9503 ,78.9578 ,83.8317 ,81.1837 ,71.3785 ,62.8915 ,45.7517 ,72.5068 ,"1,338.0133 "
