指标名称,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数,,
2018M2,0.0118 ,-0.0138 ,0.0282 ,-0.0184 ,0.0246 ,0.0435 ,0.0693 ,0.0404 ,0.0260 ,6.3241 ,7.7960 ,6.3154 ,7.8857 ,1.2345 ,15.4622 ,14.7570 ,2.6043 ,3.2855 ,3.0846 ,3.2211 ,3.4199 ,"3,283.3718 ","14,618.8214 ","12,357.9286 ",0.6183 ,1.8731 ,1.9662 ,1.3963 ,89.7048 ,98.1886 ,-0.1562 ,0.2871 ,-0.5241 ,-0.2750 ,2.2779 ,"1,079.9821 ","2,439.5943 ","8,253.7887 ","56,545.7917 ",275.7221 ,1.4346 ,3.0686 ,2.7961 ,6.3595 ,-0.5911 ,-0.6696 ,2.0929 ,45.2143 ,25.8500 ,18.8060 ,30.0250 ,2.7821 ,65.8222 ,53.6639 ,76.2256 ,"2,149.3250 ","1,371.6000 ","1,500.0000 ",226.7500 ,65.6118 ,62.1754 ,"4,210.7143 ","2,029.6429 ","7,859.5238 ","3,750.0000 ",47.8571 ,781.6786 ,"4,154.7817 ","4,247.1825 ","3,649.2857 ","2,340.8929 ",817.7793 ,"1,123.7143 ",647.9286 ,620.8929 ,817.7793 ,554.7864 ,900.4861 ,817.7089 ,137.2379 ,"2,076.2752 ","1,409.7145 ","2,831.9850 ","1,373.0973 ",100.2600 ,100.2600 ,99.9413 ,100.3438 ,99.9150 ,93.9800 ,100.1988 ,106.7900 ,100.4150 ,94.7800 ,99.8563 ,101.6700 ,99.7863 ,100.0000 ,100.2950 ,100.0000 ,100.9875 ,112.1400 ,98.9700 ,99.9100 ,100.1450 ,100.5000 ,100.7875 ,101.3700 ,50.0000 ,100.5138 ,100.0000 ,100.5863 ,94.5900 ,98.7863 ,98.1250 ,100.2613 ,99.9400 ,100.1775 ,99.7338 ,76.9333 ,79.5267 ,80.0367 ,83.8462 ,27.0000 ,51.7000 ,,,63.6500 ,64.4000 ,54.4867 ,79.5267 ,80.0367 ,839.6250 ,66.2400 ,62.9900 ,64.0000 ,,73.5000 ,,,,58.8333 ,53.1400 ,859.5667 ,,
2018M3,-0.0196 ,-0.0968 ,-0.0136 ,-0.0341 ,0.0086 ,0.0472 ,0.0887 ,0.0329 ,0.0237 ,6.3237 ,7.7950 ,6.3119 ,6.0504 ,1.2336 ,15.7611 ,14.4139 ,2.6064 ,3.3767 ,3.2710 ,4.1697 ,3.2864 ,"3,245.1130 ","20,247.2258 ","18,480.4839 ",0.8144 ,2.1786 ,2.0167 ,1.3976 ,89.8774 ,99.9043 ,-0.1588 ,0.2714 ,-0.5536 ,-0.2713 ,2.2709 ,"1,072.1468 ","2,447.9563 ","8,679.9032 ","56,624.5323 ",275.8174 ,1.4598 ,3.3699 ,2.3662 ,6.2035 ,-0.7056 ,-0.6940 ,2.0253 ,43.3524 ,-32.4831 ,72.2581 ,4.2113 ,29.4548 ,109.2457 ,64.7212 ,142.5100 ,"1,993.5054 ","1,296.7849 ","1,500.0000 ",222.9677 ,66.5996 ,62.9177 ,"3,885.4839 ","2,080.0000 ","7,862.9032 ","3,709.6774 ",40.0000 ,781.3226 ,"4,036.1398 ","4,180.5376 ","3,574.6452 ","2,284.0645 ",829.5504 ,"1,150.4065 ",652.3226 ,572.1226 ,829.5504 ,553.1309 ,972.8838 ,829.5504 ,132.3728 ,"1,987.0273 ","1,365.7018 ","2,674.4481 ","1,313.6582 ",100.0100 ,100.0100 ,99.8825 ,100.4000 ,99.7125 ,93.9800 ,100.2150 ,106.7900 ,100.0475 ,94.7800 ,99.9675 ,101.6700 ,99.4050 ,100.0000 ,100.1575 ,100.0000 ,101.1400 ,112.1400 ,98.3175 ,99.9100 ,99.8750 ,100.5000 ,100.5750 ,101.3700 ,50.0000 ,100.3325 ,100.0000 ,100.0475 ,94.5900 ,98.0250 ,97.3250 ,99.8000 ,99.9400 ,99.8750 ,99.7975 ,78.9180 ,79.2320 ,77.0680 ,84.2063 ,53.7531 ,50.7778 ,,,69.3420 ,69.3940 ,64.3600 ,79.2320 ,77.0680 ,808.9040 ,69.1960 ,70.1840 ,75.0000 ,,79.2000 ,,62.5000 ,40.0000 ,50.0000 ,57.5200 ,848.6400 ,,
2018M4,-0.0145 ,-0.1095 ,0.0408 ,-0.0174 ,-0.0674 ,-0.0439 ,0.2686 ,0.0073 ,0.0375 ,6.3022 ,7.7322 ,6.2918 ,7.6333 ,1.2269 ,15.5366 ,14.2964 ,2.6406 ,3.6252 ,3.6647 ,4.4455 ,3.1715 ,"3,119.8450 ","14,062.4667 ","14,528.2333 ",1.0886 ,2.3482 ,2.0511 ,1.4060 ,90.3355 ,98.5506 ,-0.1475 ,0.2846 ,-0.5314 ,-0.2701 ,2.1921 ,"1,068.3033 ","2,460.3961 ","8,455.0500 ","55,877.5167 ",276.0239 ,1.4858 ,3.6281 ,2.3100 ,6.1183 ,-0.5822 ,-0.6679 ,2.0892 ,35.7008 ,-82.1592 ,65.3567 ,-20.3750 ,13.5733 ,122.0270 ,98.0749 ,144.0664 ,"1,861.3711 ","1,197.3222 ","1,500.0000 ",196.5556 ,71.4744 ,66.2930 ,"4,061.6667 ","2,008.3333 ","7,858.1111 ","3,661.6667 ",40.0000 ,726.1333 ,"3,954.3750 ","4,127.8333 ","3,535.4000 ","2,154.8667 ",823.0031 ,"1,128.7133 ",642.4333 ,539.7733 ,823.0031 ,568.6396 ,930.2633 ,823.0031 ,135.9072 ,"1,973.4476 ","1,345.5056 ","2,632.3000 ","1,269.8694 ",100.2020 ,100.2020 ,99.6840 ,100.7520 ,99.9100 ,93.9800 ,100.5180 ,106.7900 ,100.0300 ,94.7800 ,99.9780 ,101.6700 ,99.4320 ,100.0000 ,100.0800 ,100.0000 ,101.1700 ,112.1400 ,98.8160 ,99.9100 ,100.0220 ,100.5000 ,101.3660 ,101.3700 ,50.0000 ,99.9300 ,100.0000 ,101.8620 ,94.5900 ,100.1240 ,97.8860 ,100.2540 ,99.9400 ,100.1000 ,99.2580 ,79.1350 ,78.8375 ,75.1500 ,76.9388 ,75.1429 ,84.9286 ,,,70.7375 ,69.3500 ,67.4700 ,78.8375 ,75.1500 ,750.0625 ,73.6200 ,72.7033 ,74.0000 ,,79.5000 ,,63.7500 ,41.2500 ,60.4750 ,59.6950 ,824.6625 ,,
2018M5,-0.0015 ,-0.0606 ,0.0433 ,-0.0195 ,0.0974 ,-0.0501 ,0.0672 ,0.1482 ,0.0411 ,6.3732 ,7.5398 ,6.3651 ,9.7113 ,1.1815 ,15.7200 ,14.2545 ,2.5995 ,3.3032 ,3.1652 ,3.2137 ,3.1403 ,"3,147.3161 ","13,669.1613 ","13,516.8065 ",1.1632 ,2.3355 ,2.0968 ,1.3460 ,93.3588 ,98.3355 ,-0.1337 ,0.2903 ,-0.4669 ,-0.2700 ,2.2530 ,"1,076.7435 ","2,464.2526 ","8,464.3871 ","57,541.6774 ",273.2585 ,1.5118 ,3.8585 ,2.3106 ,6.3142 ,-0.5696 ,-0.6700 ,2.2052 ,18.6613 ,-93.2371 ,41.9839 ,-30.5468 ,-3.8452 ,122.0762 ,62.3412 ,166.9033 ,"2,032.9742 ","1,225.7581 ","1,500.0000 ",193.2581 ,77.0123 ,69.9871 ,"4,467.7419 ","1,901.9355 ","8,045.1613 ","3,669.3548 ",40.0000 ,722.5806 ,"4,133.4032 ","4,310.2419 ","3,696.0000 ","2,212.4194 ",887.0898 ,"1,291.6129 ",702.6935 ,544.4194 ,887.0898 ,600.5334 ,"1,026.3492 ",887.0898 ,142.2683 ,"2,060.3272 ","1,375.9766 ","2,704.9016 ","1,334.0495 ",101.4100 ,101.4100 ,99.2300 ,100.4250 ,99.3050 ,93.9800 ,100.7375 ,106.7900 ,100.2850 ,94.7800 ,100.0325 ,101.6700 ,107.2225 ,100.0000 ,99.9225 ,100.0000 ,99.9975 ,112.1400 ,94.6050 ,99.9100 ,100.0200 ,100.5000 ,101.4675 ,101.3700 ,50.0000 ,100.9225 ,100.0000 ,100.9625 ,94.5900 ,99.1900 ,97.3225 ,100.1275 ,99.9400 ,100.9300 ,99.8425 ,79.6375 ,76.1675 ,79.1675 ,83.8889 ,75.6667 ,89.3333 ,,,72.2800 ,71.3275 ,69.5500 ,76.1675 ,79.1675 ,770.5550 ,72.4820 ,76.5180 ,64.2500 ,,81.8000 ,76.6075 ,71.8000 ,45.6000 ,56.4000 ,59.1340 ,845.5000 ,,
2018M6,-0.0037 ,-0.0171 ,-0.1091 ,-0.0162 ,0.0532 ,-0.0167 ,0.1123 ,0.0224 ,-0.0446 ,6.4553 ,7.5341 ,6.4692 ,10.1133 ,1.1676 ,15.8809 ,14.0840 ,2.5825 ,3.4644 ,3.2827 ,3.8694 ,3.2224 ,"2,978.6127 ","13,624.6667 ","11,723.9333 ",1.4189 ,2.3297 ,2.0678 ,1.3290 ,94.3414 ,99.0911 ,-0.1276 ,0.2962 ,-0.3716 ,-0.2685 ,2.1784 ,"1,093.8211 ","2,400.5246 ","8,169.0100 ","56,162.4167 ",272.5872 ,1.5378 ,3.7091 ,2.2853 ,6.4919 ,-0.6532 ,-0.6979 ,2.0716 ,8.3622 ,-84.6578 ,-29.2617 ,-32.4711 ,-16.4278 ,103.3573 ,56.2465 ,136.8462 ,"2,092.1611 ","1,224.8306 ","1,500.5556 ",204.5222 ,75.7626 ,67.2030 ,"4,321.6667 ","1,853.3333 ","8,048.8889 ","3,700.0000 ",41.7333 ,723.6333 ,"4,178.8444 ","4,388.0000 ","3,718.3333 ","2,238.8667 ",911.5506 ,"1,348.9778 ",741.1889 ,518.2111 ,911.5506 ,698.9362 ,"1,037.0428 ",911.3746 ,142.6342 ,"2,077.1661 ","1,379.5257 ","2,761.5269 ","1,330.6530 ",100.5600 ,100.5600 ,99.9075 ,100.0825 ,98.3200 ,93.9800 ,101.0025 ,106.7900 ,99.9950 ,94.7800 ,99.9825 ,101.6700 ,102.1125 ,100.0000 ,99.8625 ,100.0000 ,100.9975 ,112.1400 ,98.6825 ,99.9100 ,100.0375 ,100.5000 ,101.6575 ,101.3700 ,50.0000 ,100.7625 ,100.0000 ,100.2600 ,94.5900 ,99.8900 ,97.3400 ,100.0250 ,99.9400 ,100.2400 ,99.9350 ,78.5660 ,73.2140 ,76.1180 ,84.3878 ,66.1429 ,87.5000 ,,,72.9800 ,71.1080 ,67.1800 ,73.2140 ,76.1180 ,805.6660 ,68.4225 ,74.8725 ,61.2000 ,,83.0000 ,73.3733 ,69.0000 ,41.7500 ,44.6250 ,60.4725 ,854.8500 ,,
2018M7,-0.0135 ,-0.0852 ,0.0592 ,-0.0164 ,-0.0166 ,-0.0048 ,0.0890 ,0.0484 ,0.0281 ,6.7047 ,7.8344 ,6.7330 ,11.4185 ,1.1691 ,15.7809 ,14.2374 ,2.3231 ,3.2178 ,2.7375 ,2.5854 ,3.0601 ,"2,822.6394 ","15,948.2903 ","12,393.1935 ",1.4463 ,2.3386 ,2.0447 ,1.3173 ,94.5468 ,99.5033 ,-0.1375 ,0.3159 ,-0.3966 ,-0.2691 ,2.0986 ,"1,122.8828 ","2,285.8670 ","7,748.3935 ","54,710.6452 ",272.0747 ,1.5639 ,4.0829 ,2.6322 ,6.5611 ,-0.5677 ,-0.6908 ,2.0946 ,5.6785 ,-36.6860 ,-33.5194 ,-7.7667 ,-2.4538 ,109.5580 ,85.1094 ,127.5610 ,"2,078.1667 ","1,163.9462 ","1,549.4624 ",193.8495 ,75.1282 ,70.3545 ,"4,570.9677 ","1,828.7097 ","8,183.3333 ","3,746.7742 ",42.0000 ,720.0000 ,"4,193.2151 ","4,346.7742 ","3,755.0968 ","2,293.9677 ",980.2743 ,"1,647.8280 ",733.3011 ,501.1505 ,980.2743 ,676.5224 ,"1,088.2134 ",979.9108 ,140.3201 ,"2,067.0145 ","1,370.7043 ","2,717.1912 ","1,329.0398 ",100.1560 ,100.1560 ,100.2360 ,100.1860 ,98.5860 ,93.9800 ,100.6880 ,105.5180 ,99.9760 ,94.4400 ,99.9900 ,101.6700 ,101.6520 ,100.0000 ,99.8300 ,100.0000 ,101.2940 ,112.1400 ,99.4160 ,99.9100 ,100.0200 ,100.5000 ,100.8840 ,101.3700 ,50.0000 ,101.0320 ,100.0000 ,100.1000 ,94.5900 ,99.4180 ,97.3400 ,100.0400 ,99.9400 ,100.1200 ,98.5740 ,78.4125 ,77.6350 ,78.5525 ,87.4603 ,68.1111 ,84.5556 ,,,74.1225 ,74.2950 ,71.6300 ,77.6350 ,78.5525 ,820.9250 ,71.8800 ,78.4450 ,50.5000 ,,82.8750 ,74.9200 ,68.9000 ,48.0000 ,41.5000 ,58.6100 ,843.1700 ,,
2018M8,-0.0262 ,-0.0814 ,0.0580 ,-0.0298 ,0.0225 ,-0.0378 ,0.0451 ,-0.0124 ,0.0309 ,6.8473 ,7.9055 ,6.8485 ,11.0027 ,1.1540 ,16.1800 ,14.3397 ,2.1986 ,3.0535 ,2.5462 ,2.4055 ,2.8415 ,"2,745.5550 ","13,362.2258 ","11,566.3548 ",1.3154 ,2.3228 ,1.9823 ,1.2870 ,95.5141 ,100.9990 ,-0.1492 ,0.3510 ,-0.3396 ,-0.2667 ,2.0218 ,"1,122.1032 ","2,280.2015 ","7,205.9516 ","52,933.9516 ",273.6017 ,1.5903 ,4.1077 ,4.1218 ,6.7826 ,-0.5410 ,-0.6671 ,2.2190 ,-14.4903 ,-18.7839 ,-37.9710 ,-7.8323 ,-6.2177 ,113.0449 ,70.1248 ,146.8178 ,"2,506.8387 ","1,259.9677 ","1,550.0000 ",189.4839 ,73.9329 ,67.4784 ,"4,975.8065 ","1,827.7419 ","8,577.4194 ","4,029.0323 ",42.0000 ,741.1290 ,"4,488.9677 ","4,462.2581 ","4,053.0323 ","2,452.8387 ","1,021.1784 ","1,712.7903 ",759.4032 ,485.2419 ,"1,021.1784 ",745.3258 ,"1,145.9410 ","1,021.1784 ",139.3203 ,"2,191.2577 ","1,434.8681 ","2,806.1790 ","1,425.1806 ",100.3775 ,100.3775 ,99.5275 ,100.9200 ,98.1575 ,93.9800 ,100.7300 ,106.6900 ,100.0000 ,94.0850 ,100.0050 ,101.6700 ,103.2500 ,99.5825 ,99.8600 ,100.0000 ,99.9725 ,112.1400 ,99.2700 ,99.9100 ,100.0125 ,100.5000 ,100.5375 ,101.3700 ,50.0000 ,102.4550 ,100.0000 ,100.0300 ,95.2675 ,99.5750 ,97.3400 ,99.9875 ,99.9400 ,100.1850 ,99.1525 ,78.6400 ,78.3540 ,77.2860 ,92.4603 ,70.5556 ,81.7778 ,,,76.1460 ,73.1280 ,73.4620 ,78.3540 ,77.2860 ,832.9520 ,62.6300 ,64.7540 ,73.2000 ,,82.5000 ,64.9800 ,69.8000 ,51.4600 ,43.1000 ,53.8560 ,837.1620 ,,
2018M9,-0.0121 ,-0.0584 ,0.0617 ,-0.0275 ,0.0033 ,0.0320 ,0.0423 ,-0.0390 ,0.0580 ,6.8445 ,7.9814 ,6.8616 ,12.0722 ,1.1652 ,15.9987 ,14.1640 ,2.4731 ,3.3769 ,2.7251 ,2.9793 ,2.9202 ,"2,728.9647 ","22,317.7000 ","8,176.8667 ",1.7215 ,2.3503 ,2.0063 ,1.3047 ,94.8243 ,100.0905 ,-0.1548 ,0.3627 ,-0.3423 ,-0.2682 ,1.9632 ,"1,118.3800 ","2,315.4800 ","7,203.5167 ","52,126.2500 ",272.8143 ,1.6164 ,4.4357 ,4.1601 ,6.9823 ,-0.5691 ,-0.6253 ,2.2623 ,-6.6667 ,-13.2167 ,-24.7460 ,-2.3900 ,-8.3033 ,73.9635 ,51.3133 ,88.1795 ,"2,323.7217 ","1,277.8750 ","1,550.0000 ",207.9333 ,78.9287 ,70.1167 ,"5,483.3333 ","1,898.6667 ","9,393.3333 ","4,380.0000 ",42.0000 ,755.9667 ,"4,573.6167 ","4,439.3333 ","4,076.5333 ","2,448.1667 ",958.4793 ,"1,457.3333 ",781.8333 ,519.8000 ,958.4793 ,765.1601 ,"1,075.4963 ",958.4793 ,142.7402 ,"2,179.9521 ","1,426.0036 ","2,780.7989 ","1,430.1028 ",100.2780 ,100.2780 ,99.0420 ,100.9660 ,98.4340 ,93.9800 ,100.7160 ,106.7860 ,99.9940 ,94.7360 ,99.9740 ,101.6700 ,103.1300 ,99.4660 ,99.9620 ,100.0000 ,100.8480 ,112.1400 ,99.2020 ,99.9100 ,100.0560 ,100.5000 ,101.1740 ,101.3700 ,50.0000 ,102.9080 ,100.0000 ,100.1400 ,95.6560 ,100.2600 ,97.3400 ,100.0660 ,99.9400 ,100.2700 ,99.3460 ,76.6675 ,77.8300 ,76.1975 ,88.3929 ,78.8750 ,83.2500 ,,,73.9025 ,72.6475 ,74.8400 ,77.8300 ,76.1975 ,854.6475 ,62.6425 ,71.0850 ,77.2500 ,,83.1600 ,71.7100 ,67.7975 ,50.7800 ,46.1500 ,55.3600 ,825.6250 ,,
2018M10,-0.0116 ,-0.0554 ,0.0791 ,-0.0211 ,0.0421 ,0.0107 ,-0.0229 ,0.0246 ,0.0384 ,6.9186 ,7.9586 ,6.9277 ,12.7337 ,1.1482 ,15.9295 ,13.8313 ,2.3682 ,3.2693 ,2.6904 ,2.9106 ,2.9141 ,"2,634.3761 ","28,001.6774 ","7,811.7097 ",1.7109 ,2.4617 ,1.9894 ,1.3012 ,95.8626 ,100.2374 ,-0.1703 ,0.3752 ,-0.3241 ,-0.2639 ,2.0149 ,"1,132.8645 ","2,158.8952 ","6,976.7097 ","60,520.5484 ",272.5242 ,1.6424 ,5.7079 ,4.1795 ,6.9476 ,-0.6060 ,-0.6748 ,2.4032 ,0.1484 ,-32.8129 ,-14.8348 ,-11.5226 ,-6.3194 ,92.5827 ,61.9182 ,115.5753 ,"2,393.5516 ","1,360.0000 ","1,594.3548 ",216.9355 ,80.4974 ,70.6997 ,"5,485.4839 ","1,905.1613 ","9,553.2258 ","4,550.0000 ",43.2581 ,786.5161 ,"4,627.2652 ","4,367.4910 ","4,008.5806 ","2,492.8387 ","1,017.2165 ","1,546.8710 ",975.9355 ,582.6452 ,"1,017.2165 ","1,108.6847 ","1,151.1850 ","1,017.2165 ",146.4090 ,"2,220.4488 ","1,456.8523 ","2,832.1836 ","1,454.6610 ",100.1975 ,100.1975 ,99.3475 ,100.7775 ,98.5850 ,93.9800 ,100.6450 ,106.7900 ,100.0825 ,94.7800 ,99.9100 ,101.6700 ,102.0125 ,99.9750 ,99.7900 ,100.0000 ,101.5650 ,112.1400 ,99.5525 ,99.9100 ,100.1350 ,100.5000 ,101.5150 ,101.3700 ,50.0000 ,101.3225 ,100.0000 ,100.1275 ,95.2425 ,100.4225 ,97.3400 ,100.1675 ,99.9400 ,100.2175 ,99.4150 ,78.8525 ,78.3950 ,78.9950 ,89.5918 ,83.4286 ,83.8571 ,,,75.4233 ,75.5500 ,73.9333 ,78.3950 ,78.9950 ,830.4900 ,68.1933 ,73.3633 ,57.6667 ,,83.8100 ,76.2067 ,66.4233 ,51.8167 ,46.9333 ,56.2475 ,831.2075 ,,
2018M11,0.0063 ,-0.0736 ,0.0441 ,-0.0125 ,0.0587 ,0.0169 ,0.1567 ,0.0837 ,0.0039 ,6.9342 ,7.8827 ,6.9351 ,13.3343 ,1.1362 ,16.1873 ,13.7680 ,2.3893 ,3.2261 ,2.6738 ,2.7548 ,2.6482 ,"2,633.0375 ","26,844.2000 ","7,085.4333 ",1.5442 ,2.6461 ,1.8487 ,1.2895 ,96.7698 ,99.8043 ,-0.2341 ,0.3627 ,-0.4157 ,-0.2567 ,1.9425 ,"1,127.6600 ","2,083.5413 ","5,874.9000 ","57,323.0667 ",274.2588 ,1.6684 ,6.2327 ,4.3202 ,6.8637 ,-0.6002 ,-0.6843 ,2.3457 ,6.1133 ,-57.1233 ,-1.9900 ,-20.8733 ,-7.5367 ,79.8331 ,50.6396 ,103.4633 ,"2,295.6667 ","1,355.8000 ","1,600.0000 ",221.9333 ,66.4793 ,56.8690 ,"4,311.6667 ","1,920.0000 ","8,186.6667 ","4,533.3333 ",45.0000 ,805.3333 ,"4,438.2667 ","4,021.0000 ","3,772.1000 ","2,347.2000 ",887.0037 ,"1,191.5000 ","1,115.0333 ",650.5333 ,887.0037 ,"1,253.9180 ",940.6860 ,887.0037 ,158.2203 ,"2,082.6463 ","1,370.5720 ","2,732.9620 ","1,332.1970 ",100.1075 ,100.1075 ,99.4150 ,100.3350 ,99.5100 ,93.9800 ,100.8800 ,106.7900 ,100.0450 ,94.7800 ,99.9325 ,101.6700 ,101.0625 ,100.0000 ,99.5700 ,100.0000 ,101.9825 ,112.1400 ,99.5350 ,99.9100 ,100.0200 ,100.5000 ,100.4150 ,101.3700 ,50.0000 ,100.8750 ,100.0000 ,100.0675 ,97.5050 ,100.1500 ,97.3400 ,100.0475 ,99.9400 ,100.1100 ,99.2325 ,77.0960 ,76.1220 ,78.0160 ,91.9048 ,79.0000 ,83.6667 ,,,74.6840 ,73.7080 ,73.0775 ,76.1220 ,78.0160 ,856.5780 ,69.2640 ,75.1760 ,63.6000 ,,82.2500 ,76.1560 ,62.7400 ,47.0520 ,41.3200 ,52.3725 ,824.5250 ,,
